# pdgid  px  py  pz  energy  x  y  z  t
# event id 1, Number_of_parton  
135
21  8.56839  6.12782  7.50918  12.9366  0.286571  0.204946  0.251145  0.432666  167  118
21  0.624156  0.897882  0.764703  1.33437  0.330647  0.475653  0.405101  0.706881  177  201
21  -16.5092  -5.39659  34.8154  38.9074  -2.18818  -0.715283  4.61455  5.15693  178  136
21  -1.13785  0.272796  0.147715  1.17939  -1.63544  0.392091  0.212311  1.69514  204  186
21  8.66178  2.94871  0.625573  9.1713  3.68665  1.25504  0.266258  3.90351  155  183
21  34.457  -3.83156  14.332  37.515  1.62971  -0.181221  0.677858  1.77434  184  123
21  0.21676  0.0666067  0.0603997  0.234669  2.52402  0.775591  0.703314  2.73256  186  180
21  5.63822  1.51072  2.16375  6.22524  3.72552  0.998224  1.42972  4.1134  187  218
21  -1.89708  -0.198758  2.98424  3.54176  -0.33466  -0.0350626  0.526443  0.624795  188  102
21  1.35761  -0.125038  1.0775  1.73774  0.855479  -0.078791  0.678969  1.09501  139  189
-3  1.59891  -0.827218  0.453942  1.92272  0.731616  -0.378511  0.207711  0.879783  0  117
21  2.1907  1.52501  0.130197  2.67242  1.17226  0.816043  0.0696692  1.43002  191  125
21  1.46317  1.33555  25.4185  25.4955  0.0562119  0.0513088  0.976521  0.979483  196  209
21  29.7206  3.29865  17.167  34.4805  0.0697558  0.0077421  0.0402919  0.0809275  114  203
21  -4.05959  2.81665  -2.07554  5.35926  -0.578198  0.401169  -0.295614  0.763307  124  204
-3  0.837074  0.570661  0.28193  1.1644  1.0043  0.684665  0.338252  1.39702  0  107
21  -0.196901  -0.240642  -1.56011  1.59079  -0.228094  -0.278764  -1.80727  1.84281  135  192
21  0.632785  -0.270809  2.85864  2.94034  1.44365  -0.617831  6.52179  6.70817  207  138
21  2.32955  0.883582  2.37196  3.44002  9.12804  3.4622  9.29423  13.4793  220  213
21  2.40761  4.01437  46.6006  46.8351  0.682966  1.13875  13.2192  13.2857  215  104
21  1.48584  0.814014  12.4712  12.5857  1.36816  0.749545  11.4835  11.5889  211  179
21  0.549111  0.579221  0.618643  1.00982  0.866396  0.913903  0.976104  1.59331  147  212
21  7.09629  5.65707  7.00264  11.4628  6.26733  4.99623  6.18462  10.1238  213  105
21  2.40428  1.98302  36.3014  36.4349  1.93912  1.59936  29.2781  29.3858  209  215
21  10.0533  1.13072  5.57015  11.5488  1.52587  0.171618  0.845428  1.75285  218  114
21  6.02405  4.94338  5.15404  9.34293  7.66305  6.28837  6.55634  11.8849  208  220
21  2.97037  6.61765  -1.69256  7.44856  2.24238  4.99577  -1.27774  5.62304  103  224
21  0.116794  3.30791  46.37  46.488  0.000963313  0.0272835  0.382458  0.383431  116  128
21  28.9816  -2.32546  14.6118  32.5399  36.5211  -2.93042  18.4131  41.0051  123  227
-1  0.314909  -0.263695  11.0934  11.1059  0.0281388  -0.0235625  0.991254  0.992371  0  126
21  -0.32233  0.487353  -63.3177  63.3204  -0.000123044  0.000186038  -0.0241704  0.0241714  217  174
21  -0.132995  -2.55651  -22.979  23.1212  -0.0429258  -0.82515  -7.41679  7.46268  194  229
21  -0.60637  0.924891  -1.02015  1.5046  -3.63708  5.5476  -6.11896  9.02474  192  205
21  1.22364  -1.43011  10.5607  10.7271  0.224273  -0.262116  1.93561  1.96611  195  207
21  -0.000849971  -0.468978  0.0967682  0.478859  -0.0153963  -8.49505  1.75285  8.67402  121  221
21  0.768816  0.412886  -0.456072  0.984659  6.7607  3.63078  -4.01054  8.65875  182  177
21  1.08066  -1.30584  -16.8273  16.9124  0.861353  -1.04083  -13.4123  13.4802  137  223
21  1.28379  -0.177062  3.1506  3.40672  1.43972  -0.198568  3.53328  3.82051  138  171
21  0.138955  -0.0350598  -4.49194  4.49423  0.26742  -0.0674728  -8.64477  8.64917  200  163
21  -1.34488  0.694902  -44.5495  44.5752  -0.657694  0.33983  -21.7862  21.7988  122  199
21  0.849273  -2.15258  401.782  401.789  4.75467e-06  -1.20513e-05  0.00224939  0.00224942  127  168
2  -1.51174  0.381594  25.8447  25.8937  -0.126156  0.0318444  2.15677  2.16086  142  0
21  -0.129619  0.21171  1.1982  1.22365  -1.26086  2.05938  11.6554  11.9029  128  169
21  -0.962978  -0.5535  35.1463  35.1638  -0.170013  -0.0977202  6.20506  6.20816  219  153
1  -0.391856  -1.72126  1.47217  2.32217  -2.70244  -11.8707  10.1529  16.0149  131  0
21  -0.197676  0.999572  -5.47321  5.56725  -0.570652  2.88557  -15.8001  16.0716  190  132
21  0.420297  3.77948  -25.5732  25.8544  0.000496763  0.00446709  -0.0302257  0.0305581  132  141
21  -1.12882  0.31703  -1.39526  1.8225  -10.3263  2.90014  -12.7637  16.6719  130  108
-1  1.2783  0.0927694  6.29806  6.43561  0.0229943  0.00166875  0.113291  0.115765  0  121
-2  0.074538  0.362634  -9.02412  9.03773  0.069563  0.33843  -8.4218  8.43451  0  158
1  1.18126  0.511726  -121.585  121.592  0.00020115  8.71391e-05  -0.020704  0.0207053  202  0
21  1.94207  0.223763  13.8077  13.9454  0.0118716  0.00136783  0.0844043  0.0852461  179  111
21  0.710793  -0.165822  7.16009  7.19719  0.335354  -0.0782353  3.37815  3.39566  197  116
21  -0.0788153  -0.673455  -4.53269  4.58313  -0.105679  -0.902995  -6.07762  6.14524  229  200
21  -0.748304  0.224749  2.2168  2.35047  -1.41733  0.425686  4.19874  4.45191  201  188
21  -0.264421  0.353285  -10.6119  10.621  -0.492038  0.657396  -19.7467  19.7638  199  140
2  -2.46655  -0.0478259  -33.593  33.6851  -0.134159  -0.00260131  -1.82717  1.83218  140  0
21  0.574459  0.355226  -2.77373  2.85478  1.58023  0.977165  -7.63003  7.85298  141  198
21  -0.941541  2.88164  -583.982  583.99  -5.60244e-06  1.71466e-05  -0.00347486  0.00347491  185  217
21  0.439101  -0.423841  -4.14489  4.18958  0.372996  -0.360033  -3.52089  3.55885  144  137
21  0.18195  -0.355883  -16.7579  16.7626  0.294658  -0.576331  -27.1384  27.1461  146  216
21  -2.31791  0.401749  35.6805  35.758  -0.377838  0.0654884  5.81621  5.82884  151  195
21  2.1147  -0.131982  -200.611  200.622  8.99425e-05  -5.61345e-06  -0.00853239  0.00853286  210  237
21  0.0994541  0.703061  49.5881  49.5932  2.35031e-05  0.000166148  0.0117187  0.0117199  193  161
21  0.218133  0.751733  -17.2273  17.2451  0.159953  0.55123  -12.6324  12.6455  149  110
-2  -1.90547  -1.43064  37.8516  37.928  -0.443531  -0.333006  8.81062  8.82839  0  172
21  -1.177  -2.08951  -480.346  480.351  -1.41043e-05  -2.50391e-05  -0.0057561  0.00575617  225  165
21  0.621543  0.740358  -17.9345  17.9605  0.233789  0.27848  -6.7459  6.7557  158  149
21  0.132661  -0.488472  -0.589388  0.776905  1.685  -6.20435  -7.48613  9.86789  221  135
21  0.283047  -0.505482  -22.3697  22.3772  0.415713  -0.742406  -32.8546  32.8656  159  146
-1  -0.677009  0.685034  19.022  19.0492  -0.137174  0.1388  3.85418  3.8597  0  157
21  1.35346  -0.636095  -69.0191  69.0353  0.000222576  -0.000104606  -0.0113502  0.0113528  163  159
21  1.49923  0.280225  82.8397  82.8538  0.000177607  3.31971e-05  0.00981368  0.00981534  161  115
21  1.36397  -0.467752  -7.70042  7.83427  0.0298916  -0.0102508  -0.168756  0.171689  198  144
21  -0.364872  -0.239727  2.19224  2.23529  -0.138047  -0.0906991  0.82942  0.845707  169  226
21  -0.989873  0.0659539  -1.32119  1.65219  -0.937897  0.0624908  -1.25181  1.56544  222  130
21  0.0778084  -0.15306  -0.977625  0.992588  0.193979  -0.381586  -2.43726  2.47456  223  194
21  0.142423  -0.242729  0.629418  0.68947  0.477469  -0.813741  2.11011  2.31143  171  232
21  1.31985  -0.196062  199.007  199.012  3.28206e-05  -4.87545e-06  0.00494869  0.0049488  168  193
21  -0.100401  -1.90911  -63.6622  63.6909  -0.0169186  -0.321705  -10.7277  10.7326  216  101
21  -0.0897221  0.257181  -13.2298  13.2326  -5.5649e-05  0.000159513  -0.00820562  0.00820735  174  122
21  -1.79214  1.07361  83.8907  83.9167  -0.000254498  0.000152461  0.0119131  0.0119168  173  151
21  -0.579143  -0.278748  -44.9206  44.9252  -0.416374  -0.200405  -32.2956  32.2989  176  210
21  2.29266  0.748602  -963.467  963.47  2.47294e-06  8.07467e-07  -0.00103923  0.00103923  230  185
21  -0.195256  -0.178681  0.312855  0.409793  -0.38462  -0.351971  0.616271  0.807221  232  131
21  -0.262434  1.02155  -2.99808  3.1782  -0.123195  0.479548  -1.4074  1.49195  239  190
21  0.885013  -0.147632  -183.105  183.108  2.61684e-05  -4.36525e-06  -0.00541414  0.0054142  237  225
21  -0.431222  0.108776  194.995  194.995  -1.11397e-05  2.80997e-06  0.00503725  0.00503727  126  127
1  -1.90733  -0.160334  -3.18058  3.72674  -8.73195  -0.734022  -14.561  17.0614  241  0
2203  -0.442797  0.577026  1596.46  1596.46  0  0  0  0  0  241
1  0.227009  0.0687658  355.605  355.605  0  0  0  0  172  0
2  0.441208  -0.524343  430.354  430.355  0  0  0  0  120  0
1  0.156598  -0.344192  716.805  716.805  0  0  0  0  157  0
2103  -0.0681094  0.936369  -661.227  661.228  0  0  0  0  0  202
-2  -0.0396765  -0.360149  -17.2563  17.2633  0  0  0  0  0  230
-1  -0.49778  -0.16704  -348.757  348.757  0  0  0  0  0  120
-1  0.400557  0.037854  -987.312  987.312  0  0  0  0  0  142
